name,bigquery_type,description,temporal_coverage,covered_by_dictionary,directory_column,measurement_unit,has_sensitive_data,observations,original_name,description_en,description_es
VCF0312,STRING,O entrevistado se importa(va) com qual partido vence a eleição para o Congresso,,yes,,,no,,VCF0312,Respondent care(d) which party wins congressional election,Al entrevistado le importa(ba) qué partido gana la elección para el Congreso
VCF0313,STRING,Interesse em assuntos públicos,,yes,,,no,,VCF0313,Interest in public affairs,Interés en asuntos públicos
VCF0314,STRING,Partido Democrata: aspectos positivos do entrevistado - número de menções,,yes,,,no,,VCF0314,Democratic party: respondent likes - number of mentions,Partido Demócrata: aspectos positivos del entrevistado - número de menciones
VCF0315,STRING,Partido Democrata: aspectos negativos do entrevistado - número de menções,,yes,,,no,,VCF0315,Democratic party: respondent dislikes - number of mentions,Partido Demócrata: aspectos negativos del entrevistado - número de menciones
VCF0316,STRING,Partido Democrata: afeto (aspectos positivos-negativos),,yes,,,no,,VCF0316,Democratic party: affect (likes-dislikes),Partido Demócrata: afecto (aspectos positivos-negativos)
VCF0317,STRING,Partido Democrata: saliência (aspectos positivos-negativos),,yes,,,no,,VCF0317,Democratic party: salience (likes-dislikes),Partido Demócrata: saliencia (aspectos positivos-negativos)
VCF0318,STRING,Partido Republicano: aspectos positivos do entrevistado - número de menções,,yes,,,no,,VCF0318,Republican party: respondent likes - number of mentions,Partido Republicano: aspectos positivos del entrevistado - número de menciones
VCF0319,STRING,Partido Republicano: aspectos negativos do entrevistado - número de menções,,yes,,,no,,VCF0319,Republican party: respondent dislikes - number of mentions,Partido Republicano: aspectos negativos del entrevistado - número de menciones
VCF0320,STRING,Partido Republicano: afeto (aspectos positivos-negativos),,yes,,,no,,VCF0320,Republican party: affect (likes-dislikes),Partido Republicano: afecto (aspectos positivos-negativos)
VCF0321,STRING,Partido Republicano: saliência (aspectos positivos-negativos),,yes,,,no,,VCF0321,Republican party: salience (likes-dislikes),Partido Republicano: saliencia (aspectos positivos-negativos)
VCF0322,STRING,Principais partidos: afeto (aspectos positivos-negativos),,yes,,,no,,VCF0322,Major parties: affect (likes-dislikes),Principales partidos: afecto (aspectos positivos-negativos)
VCF0323,STRING,Principais partidos: saliência (aspectos positivos-negativos),,yes,,,no,,VCF0323,Major parties: salience (likes-dislikes),Principales partidos: saliencia (aspectos positivos-negativos)
VCF0324,STRING,Principais partidos: saliência relativa (aspectos positivos-negativos),,yes,,,no,,VCF0324,Major parties: relative salience (likes- dislikes),Principales partidos: saliencia relativa (aspectos positivos-negativos)
VCF0338,STRING,Presidente - inteligente,,yes,,,no,,VCF0338,President- intelligent,Presidente - inteligente
VCF0339,STRING,Presidente - compassivo,,yes,,,no,,VCF0339,President- compassionate,Presidente - compasivo
VCF0340,STRING,Presidente - decente,,yes,,,no,,VCF0340,President- decent,Presidente - decente
VCF0341,STRING,Presidente - inspirador,,yes,,,no,,VCF0341,President- inspiring,Presidente - inspirador
VCF0342,STRING,Presidente - conhecedor,,yes,,,no,,VCF0342,President- knowledgeable,Presidente - conocedor
VCF0343,STRING,Presidente - moral,,yes,,,no,,VCF0343,President- moral,Presidente - moral
VCF0344,STRING,Presidente - liderança,,yes,,,no,,VCF0344,President- leadership,Presidente - liderazgo
VCF0345,STRING,Presidente - se importa,,yes,,,no,,VCF0345,President- cares,Presidente - se preocupa
VCF0346,STRING,Presidente - irritado,,yes,,,no,,VCF0346,President- angry,Presidente - enojado
VCF0347,STRING,Presidente - amedrontado,,yes,,,no,,VCF0347,President- afraid,Presidente - temeroso
VCF0348,STRING,Presidente - esperançoso,,yes,,,no,,VCF0348,President- hopeful,Presidente - esperanzado
VCF0349,STRING,Presidente - orgulhoso,,yes,,,no,,VCF0349,President- proud,Presidente - orgulloso
VCF0350,STRING,Candidato presidencial democrata - inteligente,,yes,,,no,,VCF0350,Democratic presidential cand- intelligent,Candidato presidencial demócrata - inteligente
VCF0351,STRING,Candidato presidencial democrata - compassivo,,yes,,,no,,VCF0351,Democratic presidential cand- compassionate,Candidato presidencial demócrata - compasivo
VCF0352,STRING,Candidato presidencial democrata - decente,,yes,,,no,,VCF0352,Democratic presidential cand- decent,Candidato presidencial demócrata - decente
VCF0353,STRING,Candidato presidencial democrata - inspirador,,yes,,,no,,VCF0353,Democratic presidential cand- inspiring,Candidato presidencial demócrata - inspirador
VCF0354,STRING,Candidato presidencial democrata - conhecedor,,yes,,,no,,VCF0354,Democratic presidential cand- knowledgeable,Candidato presidencial demócrata - conocedor
VCF0355,STRING,Candidato presidencial democrata - moral,,yes,,,no,,VCF0355,Democratic presidential cand- moral,Candidato presidencial demócrata - moral
VCF0356,STRING,Candidato presidencial democrata - liderança,,yes,,,no,,VCF0356,Democratic presidential cand- leadership,Candidato presidencial demócrata - liderazgo
VCF0357,STRING,Candidato presidencial democrata - se importa,,yes,,,no,,VCF0357,Democratic presidential cand- cares,Candidato presidencial demócrata - se preocupa
VCF0358,STRING,Candidato presidencial democrata - irritado,,yes,,,no,,VCF0358,Democratic presidential cand- angry,Candidato presidencial demócrata - enojado
VCF0359,STRING,Candidato presidencial democrata - amedrontado,,yes,,,no,,VCF0359,Democratic presidential cand- afraid,Candidato presidencial demócrata - temeroso
VCF0360,STRING,Candidato presidencial democrata - esperançoso,,yes,,,no,,VCF0360,Democratic presidential cand- hopeful,Candidato presidencial demócrata - esperanzado
VCF0361,STRING,Candidato presidencial democrata - orgulhoso,,yes,,,no,,VCF0361,Democratic presidential cand- proud,Candidato presidencial demócrata - orgulloso
VCF0362,STRING,Candidato presidencial republicano - inteligente,,yes,,,no,,VCF0362,Republican presidential cand- intelligent,Candidato presidencial republicano - inteligente
VCF0363,STRING,Candidato presidencial republicano - compassivo,,yes,,,no,,VCF0363,Republican presidential cand- compassionate,Candidato presidencial republicano - compasivo
VCF0364,STRING,Candidato presidencial republicano - decente,,yes,,,no,,VCF0364,Republican presidential cand- decent,Candidato presidencial republicano - decente
VCF0365,STRING,Candidato presidencial republicano - inspirador,,yes,,,no,,VCF0365,Republican presidential cand- inspiring,Candidato presidencial republicano - inspirador
VCF0366,STRING,Candidato presidencial republicano - conhecedor,,yes,,,no,,VCF0366,Republican presidential cand- knowledgeable,Candidato presidencial republicano - conocedor
VCF0367,STRING,Candidato presidencial republicano - moral,,yes,,,no,,VCF0367,Republican presidential cand- moral,Candidato presidencial republicano - moral
VCF0368,STRING,Candidato presidencial republicano - liderança,,yes,,,no,,VCF0368,Republican presidential cand- leadership,Candidato presidencial republicano - liderazgo
VCF0369,STRING,Candidato presidencial republicano - se importa,,yes,,,no,,VCF0369,Republican presidential cand- cares,Candidato presidencial republicano - se preocupa
VCF0370,STRING,Candidato presidencial republicano - irritado,,yes,,,no,,VCF0370,Republican presidential cand- angry,Candidato presidencial republicano - enojado
VCF0371,STRING,Candidato presidencial republicano - amedrontado,,yes,,,no,,VCF0371,Republican presidential cand- afraid,Candidato presidencial republicano - temeroso
VCF0372,STRING,Candidato presidencial republicano - esperançoso,,yes,,,no,,VCF0372,Republican presidential cand- hopeful,Candidato presidencial republicano - esperanzado
VCF0373,STRING,Candidato presidencial republicano - orgulhoso,,yes,,,no,,VCF0373,Republican presidential cand- proud,Candidato presidencial republicano - orgulloso
VCF0374,STRING,Gosta de algo no Partido Democrata,,yes,,,no,,VCF0374,Likes anything about Democratic party,Le gusta algo del Partido Demócrata
VCF0375a,STRING,1972-2004 menção 1: aspecto positivo do Partido Democrata,,yes,,,no,,VCF0375a,1972-2004 mention 1: like about Democratic party,1972-2004 mención 1: aspecto positivo del Partido Demócrata
VCF0375b,STRING,1972-2004 menção 1: aspecto positivo do Partido Democrata agrupado,,yes,,,no,,VCF0375b,1972-2004 mention 1: like about Democratic party collapsed,1972-2004 mención 1: aspecto positivo del Partido Demócrata agrupado
VCF0375c,STRING,1952-1968 menção 1: aspecto positivo do Partido Democrata,,yes,,,no,,VCF0375c,1952-1968 mention 1: like about Democratic party,1952-1968 mención 1: aspecto positivo del Partido Demócrata
VCF0375d,STRING,1952-1968 menção 1: aspecto positivo do Partido Democrata agrupado,,yes,,,no,,VCF0375d,1952-1968 mention 1: like about Democratic party collapsed,1952-1968 mención 1: aspecto positivo del Partido Demócrata agrupado
VCF0376a,STRING,1972-2004 menção 2: aspecto positivo do Partido Democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0376a,1972-2004 mention 2: like about Democratic party,1972-2004 mención 2: aspecto positivo del Partido Demócrata
VCF0376b,STRING,1972-2004 menção 2: aspecto positivo do Partido Democrata agrupado,,yes,,,no,,VCF0376b,1972-2004 mention 2: like about Democratic party collapsed,1972-2004 mención 2: aspecto positivo del Partido Demócrata agrupado
VCF0376c,STRING,1952-1968 menção 2: aspecto positivo do Partido Democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0376c,1952-1968 mention 2: like about Democratic party,1952-1968 mención 2: aspecto positivo del Partido Demócrata
VCF0376d,STRING,1952-1968 menção 2: aspecto positivo do Partido Democrata agrupado,,yes,,,no,,VCF0376d,1952-1968 mention 2: like about Democratic party collapsed,1952-1968 mención 2: aspecto positivo del Partido Demócrata agrupado
VCF0377a,STRING,1972-2004 menção 3: aspecto positivo do Partido Democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0377a,1972-2004 mention 3: like about Democratic party,1972-2004 mención 3: aspecto positivo del Partido Demócrata
VCF0377b,STRING,1972-2004 menção 3: aspecto positivo do Partido Democrata agrupado,,yes,,,no,,VCF0377b,1972-2004 mention 3: like about Democratic party collapsed,1972-2004 mención 3: aspecto positivo del Partido Demócrata agrupado
VCF0377c,STRING,1952-1968 menção 3: aspecto positivo do Partido Democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0377c,1952-1968 mention 3: like about Democratic party,1952-1968 mención 3: aspecto positivo del Partido Demócrata
VCF0377d,STRING,1952-1968 menção 3: aspecto positivo do Partido Democrata agrupado,,yes,,,no,,VCF0377d,1952-1968 mention 3: like about Democratic party collapsed,1952-1968 mención 3: aspecto positivo del Partido Demócrata agrupado
VCF0378a,STRING,1972-2004 menção 4: aspecto positivo do Partido Democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0378a,1972-2004 mention 4: like about Democratic party,1972-2004 mención 4: aspecto positivo del Partido Demócrata
VCF0378b,STRING,1972-2004 menção 4: aspecto positivo do Partido Democrata agrupado,,yes,,,no,,VCF0378b,1972-2004 mention 4: like about Democratic party collapsed,1972-2004 mención 4: aspecto positivo del Partido Demócrata agrupado
VCF0378c,STRING,1952-1968 menção 4: aspecto positivo do Partido Democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0378c,1952-1968 mention 4: like about Democratic party,1952-1968 mención 4: aspecto positivo del Partido Demócrata
VCF0378d,STRING,1952-1968 menção 4: aspecto positivo do Partido Democrata agrupado,,yes,,,no,,VCF0378d,1952-1968 mention 4: like about Democratic party collapsed,1952-1968 mención 4: aspecto positivo del Partido Demócrata agrupado
VCF0379a,STRING,1972-2004 menção 5: aspecto positivo do Partido Democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0379a,1972-2004 mention 5: like about Democratic party,1972-2004 mención 5: aspecto positivo del Partido Demócrata
VCF0379b,STRING,1972-2004 menção 5: aspecto positivo do Partido Democrata agrupado,,yes,,,no,,VCF0379b,1972-2004 mention 5: like about Democratic party collapsed,1972-2004 mención 5: aspecto positivo del Partido Demócrata agrupado
VCF0379c,STRING,1952-1968 menção 5: aspecto positivo do Partido Democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0379c,1952-1968 mention 5: like about Democratic party,1952-1968 mención 5: aspecto positivo del Partido Demócrata
VCF0379d,STRING,1952-1968 menção 5: aspecto positivo do Partido Democrata agrupado,,yes,,,no,,VCF0379d,1952-1968 mention 5: like about Democratic party collapsed,1952-1968 mención 5: aspecto positivo del Partido Demócrata agrupado
VCF0380,STRING,Não gosta de algo no Partido Democrata,,yes,,,no,,VCF0380,Dislikes anything about Democratic party,No le gusta algo del Partido Demócrata
VCF0381a,STRING,1972-2004 menção 1: aspecto negativo do Partido Democrata,,yes,,,no,,VCF0381a,1972-2004 mention 1: dislike about Democratic party,1972-2004 mención 1: aspecto negativo del Partido Demócrata
VCF0381b,STRING,1972-2004 menção 1: aspecto negativo do Partido Democrata agrupado,,yes,,,no,,VCF0381b,1972-2004 mention 1: dislike about Democratic party collapsed,1972-2004 mención 1: aspecto negativo del Partido Demócrata agrupado
VCF0381c,STRING,1952-1968 menção 1: aspecto negativo do Partido Democrata,,yes,,,no,,VCF0381c,1952-1968 mention 1: dislike about Democratic party,1952-1968 mención 1: aspecto negativo del Partido Demócrata
VCF0381d,STRING,1952-1968 menção 1: aspecto negativo do Partido Democrata agrupado,,yes,,,no,,VCF0381d,1952-1968 mention 1: dislike about Democratic party collapsed,1952-1968 mención 1: aspecto negativo del Partido Demócrata agrupado
VCF0382a,STRING,1972-2004 menção 2: aspecto negativo do Partido Democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0382a,1972-2004 mention 2: dislike about Democratic party,1972-2004 mención 2: aspecto negativo del Partido Demócrata
VCF0382b,STRING,1972-2004 menção 2: aspecto negativo do Partido Democrata agrupado,,yes,,,no,,VCF0382b,1972-2004 mention 2: dislike about Democratic party collapsed,1972-2004 mención 2: aspecto negativo del Partido Demócrata agrupado
VCF0382c,STRING,1952-1968 menção 2: aspecto negativo do Partido Democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0382c,1952-1968 mention 2: dislike about Democratic party,1952-1968 mención 2: aspecto negativo del Partido Demócrata
VCF0382d,STRING,1952-1968 menção 2: aspecto negativo do Partido Democrata agrupado,,yes,,,no,,VCF0382d,1952-1968 mention 2: dislike about Democratic party collapsed,1952-1968 mención 2: aspecto negativo del Partido Demócrata agrupado
VCF0383a,STRING,1972-2004 menção 3: aspecto negativo do Partido Democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0383a,1972-2004 mention 3: dislike about Democratic party,1972-2004 mención 3: aspecto negativo del Partido Demócrata
VCF0383b,STRING,1972-2004 menção 3: aspecto negativo do Partido Democrata agrupado,,yes,,,no,,VCF0383b,1972-2004 mention 3: dislike about Democratic party collapsed,1972-2004 mención 3: aspecto negativo del Partido Demócrata agrupado
VCF0383c,STRING,1952-1968 menção 3: aspecto negativo do Partido Democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0383c,1952-1968 mention 3: dislike about Democratic party,1952-1968 mención 3: aspecto negativo del Partido Demócrata
VCF0383d,STRING,1952-1968 menção 3: aspecto negativo do Partido Democrata agrupado,,yes,,,no,,VCF0383d,1952-1968 mention 3: dislike about Democratic party collapsed,1952-1968 mención 3: aspecto negativo del Partido Demócrata agrupado
VCF0384a,STRING,1972-2004 menção 4: aspecto negativo do Partido Democrata,,no,,,no,Coded per ANES codebook; full value list in the codebook,VCF0384a,1972-2004 mention 4: dislike about Democratic party,1972-2004 mención 4: aspecto negativo del Partido Demócrata
