product,year,variable,start_col,width,stata_type,source_label
death,1973,rnifla_4,234,1,byte,
death,1973,record_5,235,5,str5,
death,1973,rnifla_5,239,1,byte,
death,1973,record_6,240,5,str5,
death,1973,rnifla_6,244,1,byte,
death,1973,record_7,245,5,str5,
death,1973,rnifla_7,249,1,byte,
death,1973,record_8,250,5,str5,
death,1973,rnifla_8,254,1,byte,
death,1973,record_9,255,5,str5,
death,1973,rnifla_9,259,1,byte,
death,1973,record_10,260,5,str5,
death,1973,rnifla_10,264,1,byte,
death,1973,record_11,265,5,str5,
death,1973,rnifla_11,269,1,byte,
death,1973,record_12,270,5,str5,
death,1973,rnifla_12,274,1,byte,
death,1973,record_13,275,5,str5,
death,1973,rnifla_13,279,1,byte,
death,1973,record_14,280,5,str5,
death,1973,rnifla_14,284,1,byte,
death,1974,datayear,1,1,byte,
death,1974,shipno,2,2,str2,
death,1974,reparea,4,1,byte,
death,1974,rectype,11,1,byte,
death,1974,restatus,12,1,byte,
death,1974,countyrs,13,5,str5,
death,1974,staters,13,2,str2,
death,1974,cityrs,18,3,str3,
death,1974,popsize,21,1,str1,
death,1974,smsares,22,3,str3,
death,1974,metro,25,1,str1,
death,1974,stateoc,26,2,str2,
death,1974,countyoc,26,5,str5,
death,1974,monthdth,31,2,byte,
death,1974,daydth,33,2,byte,
death,1974,sex,35,1,byte,
death,1974,race,36,1,byte,
death,1974,racer2,37,1,byte,
death,1974,racer3,38,1,byte,
death,1974,age,39,3,int,
death,1974,ager12,42,2,byte,
death,1974,ager27,44,2,byte,
death,1974,ager22,46,2,byte,
death,1974,divstres,48,2,byte,
death,1974,divstoc,50,2,byte,
death,1974,autopsy,52,1,byte,
death,1974,findings,53,1,byte,
death,1974,ucod,60,4,str4,
death,1974,ucr281,64,5,long,
death,1974,ucr69,69,3,int,
death,1974,ucr65,72,3,int,
death,1974,ucr34,75,3,int,
death,1974,accident,91,1,byte,
death,1974,seqnum,92,7,long,
death,1974,eanum,99,2,byte,
death,1974,entity1,101,8,str8,
death,1974,econdp_1,101,1,byte,
death,1974,econds_1,102,2,str2,
death,1974,enicon_1,104,4,str4,
death,1974,eniflag1,108,1,byte,
death,1974,entity2,109,8,str8,
death,1974,econdp_2,109,1,byte,
death,1974,econds_2,110,2,str2,
death,1974,enicon_2,112,4,str4,
death,1974,eniflag2,116,1,byte,
death,1974,entity3,117,8,str8,
death,1974,econdp_3,117,1,byte,
death,1974,econds_3,118,2,str2,
death,1974,enicon_3,120,4,str4,
death,1974,eniflag3,124,1,byte,
death,1974,entity4,125,8,str8,
death,1974,econdp_4,125,1,byte,
death,1974,econds_4,126,2,str2,
death,1974,enicon_4,128,4,str4,
death,1974,eniflag4,132,1,byte,
death,1974,entity5,133,8,str8,
death,1974,econdp_5,133,1,byte,
death,1974,econds_5,134,2,str2,
death,1974,enicon_5,136,4,str4,
death,1974,eniflag5,140,1,byte,
death,1974,entity6,141,8,str8,
death,1974,econdp_6,141,1,byte,
death,1974,econds_6,142,2,str2,
death,1974,enicon_6,144,4,str4,
death,1974,eniflag6,148,1,byte,
death,1974,entity7,149,8,str8,
death,1974,econdp_7,149,1,byte,
death,1974,econds_7,150,2,str2,
death,1974,enicon_7,152,4,str4,
death,1974,eniflag7,156,1,byte,
death,1974,entity8,157,8,str8,
death,1974,econdp_8,157,1,byte,
death,1974,econds_8,158,2,str2,
death,1974,enicon_8,160,4,str4,
death,1974,eniflag8,164,1,byte,
death,1974,entity9,165,8,str8,
death,1974,econdp_9,165,1,byte,
death,1974,econds_9,166,2,str2,
death,1974,enicon_9,168,4,str4,
death,1974,eniflag9,172,1,byte,
death,1974,entity10,173,8,str8,
death,1974,econdp_10,173,1,byte,
death,1974,econds_10,174,2,str2,
death,1974,enicon_10,176,4,str4,
death,1974,eniflag10,180,1,byte,
death,1974,entity11,181,8,str8,
death,1974,econdp_11,181,1,byte,
death,1974,econds_11,182,2,str2,
death,1974,enicon_11,184,4,str4,
death,1974,eniflag11,188,1,byte,
death,1974,entity12,189,8,str8,
death,1974,econdp_12,189,1,byte,
death,1974,econds_12,190,2,str2,
death,1974,enicon_12,192,4,str4,
death,1974,eniflag12,196,1,byte,
death,1974,entity13,197,8,str8,
death,1974,econdp_13,197,1,byte,
death,1974,econds_13,198,2,str2,
death,1974,enicon_13,200,4,str4,
death,1974,eniflag13,204,1,byte,
death,1974,entity14,205,8,str8,
death,1974,econdp_14,205,1,byte,
death,1974,econds_14,206,2,str2,
death,1974,enicon_14,208,4,str4,
death,1974,eniflag14,212,1,byte,
death,1974,ranum,213,2,byte,
death,1974,record_1,215,5,str5,
death,1974,rnifla_1,219,1,byte,
death,1974,record_2,220,5,str5,
death,1974,rnifla_2,224,1,byte,
death,1974,record_3,225,5,str5,
death,1974,rnifla_3,229,1,byte,
death,1974,record_4,230,5,str5,
death,1974,rnifla_4,234,1,byte,
death,1974,record_5,235,5,str5,
death,1974,rnifla_5,239,1,byte,
death,1974,record_6,240,5,str5,
death,1974,rnifla_6,244,1,byte,
death,1974,record_7,245,5,str5,
death,1974,rnifla_7,249,1,byte,
death,1974,record_8,250,5,str5,
death,1974,rnifla_8,254,1,byte,
death,1974,record_9,255,5,str5,
death,1974,rnifla_9,259,1,byte,
death,1974,record_10,260,5,str5,
death,1974,rnifla_10,264,1,byte,
death,1974,record_11,265,5,str5,
death,1974,rnifla_11,269,1,byte,
death,1974,record_12,270,5,str5,
death,1974,rnifla_12,274,1,byte,
death,1974,record_13,275,5,str5,
death,1974,rnifla_13,279,1,byte,
death,1974,record_14,280,5,str5,
death,1974,rnifla_14,284,1,byte,
death,1975,datayear,1,1,byte,
death,1975,shipno,2,2,str2,
death,1975,reparea,4,1,byte,
death,1975,rectype,11,1,byte,
death,1975,restatus,12,1,byte,
death,1975,countyrs,13,5,str5,
death,1975,staters,13,2,str2,
death,1975,cityrs,18,3,str3,
death,1975,popsize,21,1,str1,
death,1975,smsares,22,3,str3,
death,1975,metro,25,1,str1,
death,1975,stateoc,26,2,str2,
death,1975,countyoc,26,5,str5,
death,1975,monthdth,31,2,byte,
death,1975,daydth,33,2,byte,
death,1975,sex,35,1,byte,
death,1975,race,36,1,byte,
death,1975,racer2,37,1,byte,
death,1975,racer3,38,1,byte,
death,1975,age,39,3,int,
death,1975,ager12,42,2,byte,
death,1975,ager27,44,2,byte,
death,1975,ager22,46,2,byte,
death,1975,divstres,48,2,byte,
death,1975,divstoc,50,2,byte,
death,1975,autopsy,52,1,byte,
death,1975,findings,53,1,byte,
death,1975,ucod,60,4,str4,
death,1975,ucr281,64,5,long,
death,1975,ucr69,69,3,int,
death,1975,ucr65,72,3,int,
death,1975,ucr34,75,3,int,
death,1975,accident,91,1,byte,
death,1975,seqnum,92,7,long,
death,1975,eanum,99,2,byte,
death,1975,entity1,101,8,str8,
death,1975,econdp_1,101,1,byte,
death,1975,econds_1,102,2,str2,
death,1975,enicon_1,104,4,str4,
death,1975,eniflag1,108,1,byte,
death,1975,entity2,109,8,str8,
death,1975,econdp_2,109,1,byte,
death,1975,econds_2,110,2,str2,
death,1975,enicon_2,112,4,str4,
death,1975,eniflag2,116,1,byte,
death,1975,entity3,117,8,str8,
death,1975,econdp_3,117,1,byte,
death,1975,econds_3,118,2,str2,
death,1975,enicon_3,120,4,str4,
death,1975,eniflag3,124,1,byte,
death,1975,entity4,125,8,str8,
death,1975,econdp_4,125,1,byte,
death,1975,econds_4,126,2,str2,
death,1975,enicon_4,128,4,str4,
death,1975,eniflag4,132,1,byte,
death,1975,entity5,133,8,str8,
death,1975,econdp_5,133,1,byte,
death,1975,econds_5,134,2,str2,
death,1975,enicon_5,136,4,str4,
death,1975,eniflag5,140,1,byte,
death,1975,entity6,141,8,str8,
death,1975,econdp_6,141,1,byte,
death,1975,econds_6,142,2,str2,
death,1975,enicon_6,144,4,str4,
death,1975,eniflag6,148,1,byte,
death,1975,entity7,149,8,str8,
death,1975,econdp_7,149,1,byte,
death,1975,econds_7,150,2,str2,
death,1975,enicon_7,152,4,str4,
death,1975,eniflag7,156,1,byte,
death,1975,entity8,157,8,str8,
death,1975,econdp_8,157,1,byte,
death,1975,econds_8,158,2,str2,
death,1975,enicon_8,160,4,str4,
death,1975,eniflag8,164,1,byte,
death,1975,entity9,165,8,str8,
death,1975,econdp_9,165,1,byte,
death,1975,econds_9,166,2,str2,
death,1975,enicon_9,168,4,str4,
death,1975,eniflag9,172,1,byte,
death,1975,entity10,173,8,str8,
death,1975,econdp_10,173,1,byte,
death,1975,econds_10,174,2,str2,
death,1975,enicon_10,176,4,str4,
death,1975,eniflag10,180,1,byte,
death,1975,entity11,181,8,str8,
death,1975,econdp_11,181,1,byte,
death,1975,econds_11,182,2,str2,
death,1975,enicon_11,184,4,str4,
death,1975,eniflag11,188,1,byte,
death,1975,entity12,189,8,str8,
death,1975,econdp_12,189,1,byte,
death,1975,econds_12,190,2,str2,
death,1975,enicon_12,192,4,str4,
death,1975,eniflag12,196,1,byte,
death,1975,entity13,197,8,str8,
death,1975,econdp_13,197,1,byte,
death,1975,econds_13,198,2,str2,
death,1975,enicon_13,200,4,str4,
death,1975,eniflag13,204,1,byte,
death,1975,entity14,205,8,str8,
death,1975,econdp_14,205,1,byte,
death,1975,econds_14,206,2,str2,
death,1975,enicon_14,208,4,str4,
death,1975,eniflag14,212,1,byte,
death,1975,ranum,213,2,byte,
death,1975,record_1,215,5,str5,
death,1975,rnifla_1,219,1,byte,
death,1975,record_2,220,5,str5,
death,1975,rnifla_2,224,1,byte,
death,1975,record_3,225,5,str5,
death,1975,rnifla_3,229,1,byte,
death,1975,record_4,230,5,str5,
death,1975,rnifla_4,234,1,byte,
death,1975,record_5,235,5,str5,
death,1975,rnifla_5,239,1,byte,
death,1975,record_6,240,5,str5,
death,1975,rnifla_6,244,1,byte,
death,1975,record_7,245,5,str5,
death,1975,rnifla_7,249,1,byte,
death,1975,record_8,250,5,str5,
death,1975,rnifla_8,254,1,byte,
death,1975,record_9,255,5,str5,
death,1975,rnifla_9,259,1,byte,
death,1975,record_10,260,5,str5,
death,1975,rnifla_10,264,1,byte,
death,1975,record_11,265,5,str5,
death,1975,rnifla_11,269,1,byte,
death,1975,record_12,270,5,str5,
death,1975,rnifla_12,274,1,byte,
death,1975,record_13,275,5,str5,
death,1975,rnifla_13,279,1,byte,
death,1975,record_14,280,5,str5,
death,1975,rnifla_14,284,1,byte,
death,1976,datayear,1,1,byte,
death,1976,shipno,2,2,str2,
death,1976,reparea,4,1,byte,
death,1976,rectype,11,1,byte,
death,1976,restatus,12,1,byte,
death,1976,countyrs,13,5,str5,
death,1976,staters,13,2,str2,
death,1976,cityrs,18,3,str3,
death,1976,popsize,21,1,str1,
death,1976,smsares,22,3,str3,
death,1976,metro,25,1,str1,
death,1976,stateoc,26,2,str2,
death,1976,countyoc,26,5,str5,
death,1976,monthdth,31,2,byte,
death,1976,daydth,33,2,byte,
death,1976,sex,35,1,byte,
death,1976,race,36,1,byte,
death,1976,racer2,37,1,byte,
death,1976,racer3,38,1,byte,
death,1976,age,39,3,int,
death,1976,ager12,42,2,byte,
death,1976,ager27,44,2,byte,
death,1976,ager22,46,2,byte,
death,1976,divstres,48,2,byte,
death,1976,divstoc,50,2,byte,
death,1976,autopsy,52,1,byte,
death,1976,findings,53,1,byte,
death,1976,ucod,60,4,str4,
death,1976,ucr281,64,5,long,
death,1976,ucr69,69,3,int,
death,1976,ucr65,72,3,int,
death,1976,ucr34,75,3,int,
death,1976,accident,91,1,byte,
death,1976,seqnum,92,7,long,
death,1976,eanum,99,2,byte,
death,1976,entity1,101,8,str8,
death,1976,econdp_1,101,1,byte,
death,1976,econds_1,102,2,str2,
death,1976,enicon_1,104,4,str4,
death,1976,eniflag1,108,1,byte,
death,1976,entity2,109,8,str8,
death,1976,econdp_2,109,1,byte,
death,1976,econds_2,110,2,str2,
death,1976,enicon_2,112,4,str4,
death,1976,eniflag2,116,1,byte,
death,1976,entity3,117,8,str8,
death,1976,econdp_3,117,1,byte,
death,1976,econds_3,118,2,str2,
death,1976,enicon_3,120,4,str4,
death,1976,eniflag3,124,1,byte,
death,1976,entity4,125,8,str8,
death,1976,econdp_4,125,1,byte,
death,1976,econds_4,126,2,str2,
death,1976,enicon_4,128,4,str4,
death,1976,eniflag4,132,1,byte,
death,1976,entity5,133,8,str8,
death,1976,econdp_5,133,1,byte,
death,1976,econds_5,134,2,str2,
death,1976,enicon_5,136,4,str4,
death,1976,eniflag5,140,1,byte,
death,1976,entity6,141,8,str8,
death,1976,econdp_6,141,1,byte,
death,1976,econds_6,142,2,str2,
death,1976,enicon_6,144,4,str4,
death,1976,eniflag6,148,1,byte,
death,1976,entity7,149,8,str8,
death,1976,econdp_7,149,1,byte,
death,1976,econds_7,150,2,str2,
death,1976,enicon_7,152,4,str4,
death,1976,eniflag7,156,1,byte,
death,1976,entity8,157,8,str8,
death,1976,econdp_8,157,1,byte,
death,1976,econds_8,158,2,str2,
death,1976,enicon_8,160,4,str4,
death,1976,eniflag8,164,1,byte,
death,1976,entity9,165,8,str8,
death,1976,econdp_9,165,1,byte,
death,1976,econds_9,166,2,str2,
death,1976,enicon_9,168,4,str4,
death,1976,eniflag9,172,1,byte,
death,1976,entity10,173,8,str8,
death,1976,econdp_10,173,1,byte,
death,1976,econds_10,174,2,str2,
death,1976,enicon_10,176,4,str4,
death,1976,eniflag10,180,1,byte,
death,1976,entity11,181,8,str8,
death,1976,econdp_11,181,1,byte,
death,1976,econds_11,182,2,str2,
death,1976,enicon_11,184,4,str4,
death,1976,eniflag11,188,1,byte,
death,1976,entity12,189,8,str8,
death,1976,econdp_12,189,1,byte,
death,1976,econds_12,190,2,str2,
death,1976,enicon_12,192,4,str4,
death,1976,eniflag12,196,1,byte,
death,1976,entity13,197,8,str8,
death,1976,econdp_13,197,1,byte,
death,1976,econds_13,198,2,str2,
death,1976,enicon_13,200,4,str4,
death,1976,eniflag13,204,1,byte,
death,1976,entity14,205,8,str8,
death,1976,econdp_14,205,1,byte,
death,1976,econds_14,206,2,str2,
death,1976,enicon_14,208,4,str4,
death,1976,eniflag14,212,1,byte,
death,1976,ranum,213,2,byte,
death,1976,record_1,215,5,str5,
death,1976,rnifla_1,219,1,byte,
death,1976,record_2,220,5,str5,
death,1976,rnifla_2,224,1,byte,
death,1976,record_3,225,5,str5,
death,1976,rnifla_3,229,1,byte,
death,1976,record_4,230,5,str5,
death,1976,rnifla_4,234,1,byte,
death,1976,record_5,235,5,str5,
death,1976,rnifla_5,239,1,byte,
death,1976,record_6,240,5,str5,
death,1976,rnifla_6,244,1,byte,
death,1976,record_7,245,5,str5,
death,1976,rnifla_7,249,1,byte,
death,1976,record_8,250,5,str5,
death,1976,rnifla_8,254,1,byte,
death,1976,record_9,255,5,str5,
death,1976,rnifla_9,259,1,byte,
death,1976,record_10,260,5,str5,
death,1976,rnifla_10,264,1,byte,
death,1976,record_11,265,5,str5,
death,1976,rnifla_11,269,1,byte,
death,1976,record_12,270,5,str5,
death,1976,rnifla_12,274,1,byte,
death,1976,record_13,275,5,str5,
death,1976,rnifla_13,279,1,byte,
death,1976,record_14,280,5,str5,
death,1976,rnifla_14,284,1,byte,
death,1977,datayear,1,1,byte,
death,1977,shipno,2,2,str2,
death,1977,reparea,4,1,byte,
death,1977,rectype,11,1,byte,
death,1977,restatus,12,1,byte,
death,1977,countyrs,13,5,str5,
death,1977,staters,13,2,str2,
death,1977,cityrs,18,3,str3,
death,1977,popsize,21,1,str1,
death,1977,smsares,22,3,str3,
death,1977,metro,25,1,str1,
death,1977,stateoc,26,2,str2,
death,1977,countyoc,26,5,str5,
death,1977,monthdth,31,2,byte,
death,1977,daydth,33,2,byte,
death,1977,sex,35,1,byte,
death,1977,race,36,1,byte,
death,1977,racer2,37,1,byte,
death,1977,racer3,38,1,byte,
death,1977,age,39,3,int,
death,1977,ager12,42,2,byte,
death,1977,ager27,44,2,byte,
death,1977,ager22,46,2,byte,
death,1977,divstres,48,2,byte,
death,1977,divstoc,50,2,byte,
death,1977,autopsy,52,1,byte,
death,1977,findings,53,1,byte,
death,1977,ucod,60,4,str4,
death,1977,ucr281,64,5,long,
death,1977,ucr69,69,3,int,
death,1977,ucr65,72,3,int,
death,1977,ucr34,75,3,int,
death,1977,accident,91,1,byte,
death,1977,seqnum,92,7,long,
death,1977,eanum,99,2,byte,
death,1977,entity1,101,8,str8,
death,1977,econdp_1,101,1,byte,
death,1977,econds_1,102,2,str2,
death,1977,enicon_1,104,4,str4,
death,1977,eniflag1,108,1,byte,
death,1977,entity2,109,8,str8,
death,1977,econdp_2,109,1,byte,
death,1977,econds_2,110,2,str2,
death,1977,enicon_2,112,4,str4,
death,1977,eniflag2,116,1,byte,
death,1977,entity3,117,8,str8,
death,1977,econdp_3,117,1,byte,
death,1977,econds_3,118,2,str2,
death,1977,enicon_3,120,4,str4,
death,1977,eniflag3,124,1,byte,
death,1977,entity4,125,8,str8,
death,1977,econdp_4,125,1,byte,
death,1977,econds_4,126,2,str2,
death,1977,enicon_4,128,4,str4,
death,1977,eniflag4,132,1,byte,
death,1977,entity5,133,8,str8,
death,1977,econdp_5,133,1,byte,
death,1977,econds_5,134,2,str2,
death,1977,enicon_5,136,4,str4,
death,1977,eniflag5,140,1,byte,
death,1977,entity6,141,8,str8,
death,1977,econdp_6,141,1,byte,
death,1977,econds_6,142,2,str2,
death,1977,enicon_6,144,4,str4,
death,1977,eniflag6,148,1,byte,
death,1977,entity7,149,8,str8,
death,1977,econdp_7,149,1,byte,
death,1977,econds_7,150,2,str2,
death,1977,enicon_7,152,4,str4,
death,1977,eniflag7,156,1,byte,
death,1977,entity8,157,8,str8,
death,1977,econdp_8,157,1,byte,
death,1977,econds_8,158,2,str2,
death,1977,enicon_8,160,4,str4,
death,1977,eniflag8,164,1,byte,
death,1977,entity9,165,8,str8,
death,1977,econdp_9,165,1,byte,
death,1977,econds_9,166,2,str2,
death,1977,enicon_9,168,4,str4,
death,1977,eniflag9,172,1,byte,
death,1977,entity10,173,8,str8,
death,1977,econdp_10,173,1,byte,
death,1977,econds_10,174,2,str2,
death,1977,enicon_10,176,4,str4,
death,1977,eniflag10,180,1,byte,
death,1977,entity11,181,8,str8,
death,1977,econdp_11,181,1,byte,
death,1977,econds_11,182,2,str2,
death,1977,enicon_11,184,4,str4,
death,1977,eniflag11,188,1,byte,
death,1977,entity12,189,8,str8,
death,1977,econdp_12,189,1,byte,
death,1977,econds_12,190,2,str2,
death,1977,enicon_12,192,4,str4,
death,1977,eniflag12,196,1,byte,
death,1977,entity13,197,8,str8,
death,1977,econdp_13,197,1,byte,
death,1977,econds_13,198,2,str2,
death,1977,enicon_13,200,4,str4,
death,1977,eniflag13,204,1,byte,
death,1977,entity14,205,8,str8,
death,1977,econdp_14,205,1,byte,
death,1977,econds_14,206,2,str2,
death,1977,enicon_14,208,4,str4,
death,1977,eniflag14,212,1,byte,
death,1977,ranum,213,2,byte,
death,1977,record_1,215,5,str5,
death,1977,rnifla_1,219,1,byte,
death,1977,record_2,220,5,str5,
death,1977,rnifla_2,224,1,byte,
death,1977,record_3,225,5,str5,
death,1977,rnifla_3,229,1,byte,
death,1977,record_4,230,5,str5,
death,1977,rnifla_4,234,1,byte,
death,1977,record_5,235,5,str5,
death,1977,rnifla_5,239,1,byte,
death,1977,record_6,240,5,str5,
death,1977,rnifla_6,244,1,byte,
death,1977,record_7,245,5,str5,
death,1977,rnifla_7,249,1,byte,
death,1977,record_8,250,5,str5,
death,1977,rnifla_8,254,1,byte,
death,1977,record_9,255,5,str5,
death,1977,rnifla_9,259,1,byte,
death,1977,record_10,260,5,str5,
death,1977,rnifla_10,264,1,byte,
death,1977,record_11,265,5,str5,
death,1977,rnifla_11,269,1,byte,
death,1977,record_12,270,5,str5,
death,1977,rnifla_12,274,1,byte,
death,1977,record_13,275,5,str5,
death,1977,rnifla_13,279,1,byte,
death,1977,record_14,280,5,str5,
death,1977,rnifla_14,284,1,byte,
death,1978,datayear,1,1,byte,
death,1978,shipno,2,2,str2,
death,1978,reparea,4,1,byte,
death,1978,rectype,11,1,byte,
death,1978,restatus,12,1,byte,
death,1978,countyrs,13,5,str5,
death,1978,staters,13,2,str2,
death,1978,cityrs,18,3,str3,
death,1978,popsize,21,1,str1,
death,1978,smsares,22,3,str3,
death,1978,metro,25,1,str1,
death,1978,stateoc,26,2,str2,
death,1978,countyoc,26,5,str5,
death,1978,monthdth,31,2,byte,
death,1978,daydth,33,2,byte,
death,1978,sex,35,1,byte,
death,1978,race,36,1,byte,
death,1978,racer2,37,1,byte,
death,1978,racer3,38,1,byte,
death,1978,age,39,3,int,
death,1978,ager12,42,2,byte,
death,1978,ager27,44,2,byte,
death,1978,ager22,46,2,byte,
death,1978,divstres,48,2,byte,
death,1978,divstoc,50,2,byte,
death,1978,autopsy,52,1,byte,
death,1978,ucod,60,4,str4,
death,1978,ucr281,64,5,long,
death,1978,ucr69,69,3,int,
death,1978,ucr65,72,3,int,
death,1978,ucr34,75,3,int,
death,1978,accident,91,1,byte,
death,1978,seqnum,92,7,long,
death,1978,eanum,99,2,byte,
death,1978,entity1,101,8,str8,
death,1978,econdp_1,101,1,byte,
death,1978,econds_1,102,2,str2,
death,1978,enicon_1,104,4,str4,
death,1978,eniflag1,108,1,byte,
death,1978,entity2,109,8,str8,
death,1978,econdp_2,109,1,byte,
death,1978,econds_2,110,2,str2,
death,1978,enicon_2,112,4,str4,
death,1978,eniflag2,116,1,byte,
death,1978,entity3,117,8,str8,
death,1978,econdp_3,117,1,byte,
death,1978,econds_3,118,2,str2,
death,1978,enicon_3,120,4,str4,
death,1978,eniflag3,124,1,byte,
death,1978,entity4,125,8,str8,
death,1978,econdp_4,125,1,byte,
death,1978,econds_4,126,2,str2,
death,1978,enicon_4,128,4,str4,
death,1978,eniflag4,132,1,byte,
death,1978,entity5,133,8,str8,
death,1978,econdp_5,133,1,byte,
death,1978,econds_5,134,2,str2,
death,1978,enicon_5,136,4,str4,
death,1978,eniflag5,140,1,byte,
death,1978,entity6,141,8,str8,
death,1978,econdp_6,141,1,byte,
death,1978,econds_6,142,2,str2,
death,1978,enicon_6,144,4,str4,
death,1978,eniflag6,148,1,byte,
death,1978,entity7,149,8,str8,
death,1978,econdp_7,149,1,byte,
death,1978,econds_7,150,2,str2,
death,1978,enicon_7,152,4,str4,
death,1978,eniflag7,156,1,byte,
death,1978,entity8,157,8,str8,
death,1978,econdp_8,157,1,byte,
death,1978,econds_8,158,2,str2,
death,1978,enicon_8,160,4,str4,
death,1978,eniflag8,164,1,byte,
death,1978,entity9,165,8,str8,
death,1978,econdp_9,165,1,byte,
death,1978,econds_9,166,2,str2,
death,1978,enicon_9,168,4,str4,
death,1978,eniflag9,172,1,byte,
death,1978,entity10,173,8,str8,
death,1978,econdp_10,173,1,byte,
death,1978,econds_10,174,2,str2,
death,1978,enicon_10,176,4,str4,
death,1978,eniflag10,180,1,byte,
death,1978,entity11,181,8,str8,
death,1978,econdp_11,181,1,byte,
death,1978,econds_11,182,2,str2,
death,1978,enicon_11,184,4,str4,
death,1978,eniflag11,188,1,byte,
death,1978,entity12,189,8,str8,
death,1978,econdp_12,189,1,byte,
death,1978,econds_12,190,2,str2,
death,1978,enicon_12,192,4,str4,
death,1978,eniflag12,196,1,byte,
death,1978,entity13,197,8,str8,
death,1978,econdp_13,197,1,byte,
death,1978,econds_13,198,2,str2,
death,1978,enicon_13,200,4,str4,
death,1978,eniflag13,204,1,byte,
death,1978,entity14,205,8,str8,
death,1978,econdp_14,205,1,byte,
death,1978,econds_14,206,2,str2,
death,1978,enicon_14,208,4,str4,
