product,year,column,bigquery_type,measurement_unit,source_variable,sentinels,note
birth,1972,county_residence_population_code,STRING,,,,"category, not a count"
birth,1973,county_residence_population_code,STRING,,,,"category, not a count"
birth,1974,county_residence_population_code,STRING,,,,"category, not a count"
birth,1975,county_residence_population_code,STRING,,,,"category, not a count"
birth,1976,county_residence_population_code,STRING,,,,"category, not a count"
birth,1977,county_residence_population_code,STRING,,,,"category, not a count"
birth,1978,county_residence_population_code,STRING,,,,"category, not a count"
birth,1979,county_residence_population_code,STRING,,,,"category, not a count"
birth,1980,county_residence_population_code,STRING,,,,"category, not a count"
birth,1981,county_residence_population_code,STRING,,,,"category, not a count"
birth,1982,county_residence_population_code,STRING,,,,"category, not a count"
birth,1983,county_residence_population_code,STRING,,,,"category, not a count"
birth,1984,county_residence_population_code,STRING,,,,"category, not a count"
birth,1985,county_residence_population_code,STRING,,,,"category, not a count"
birth,1986,county_residence_population_code,STRING,,,,"category, not a count"
birth,1987,county_residence_population_code,STRING,,,,"category, not a count"
birth,1988,county_residence_population_code,STRING,,,,"category, not a count"
birth,1989,county_residence_population_code,STRING,,cntrspop,,"category, not a count"
birth,1990,county_residence_population_code,STRING,,cntrspop,,"category, not a count"
birth,1991,county_residence_population_code,STRING,,cntrspop,,"category, not a count"
birth,1992,county_residence_population_code,STRING,,cntrspop,,"category, not a count"
birth,1993,county_residence_population_code,STRING,,cntrspop,,"category, not a count"
birth,1994,county_residence_population_code,STRING,,cntrspop,,"category, not a count"
birth,1995,county_residence_population_code,STRING,,cntrspop,,"category, not a count"
birth,1996,county_residence_population_code,STRING,,cntrspop,,"category, not a count"
birth,1997,county_residence_population_code,STRING,,cntrspop,,"category, not a count"
birth,1998,county_residence_population_code,STRING,,cntrspop,,"category, not a count"
birth,1999,county_residence_population_code,STRING,,cntrspop,,"category, not a count"
birth,2000,county_residence_population_code,STRING,,cntrspop,,"category, not a count"
birth,2001,county_residence_population_code,STRING,,cntrspop,,"category, not a count"
birth,2002,county_residence_population_code,STRING,,cntrspop,,"category, not a count"
birth,2003,county_residence_population_code,STRING,,rcnty_pop,,"category, not a count"
birth,2004,county_residence_population_code,STRING,,rcnty_pop,,"category, not a count"
birth,2005,county_residence_population_code,STRING,,rcnty_pop,,"category, not a count"
birth,2006,county_residence_population_code,STRING,,rcnty_pop,,"category, not a count"
birth,2007,county_residence_population_code,STRING,,rcnty_pop,,"category, not a count"
birth,2008,county_residence_population_code,STRING,,rcnty_pop,,"category, not a count"
birth,2009,county_residence_population_code,STRING,,rcnty_pop,,"category, not a count"
birth,2010,county_residence_population_code,STRING,,rcnty_pop,,"category, not a count"
birth,2011,county_residence_population_code,STRING,,rcnty_pop,,"category, not a count"
birth,2012,county_residence_population_code,STRING,,rcnty_pop,,"category, not a count"
birth,2013,county_residence_population_code,STRING,,rcnty_pop,,"category, not a count"
birth,2014,county_residence_population_code,STRING,,,,"category, not a count"
birth,2015,county_residence_population_code,STRING,,,,"category, not a count"
birth,2016,county_residence_population_code,STRING,,,,"category, not a count"
birth,2017,county_residence_population_code,STRING,,,,"category, not a count"
birth,2018,county_residence_population_code,STRING,,rcnty_pop,,"category, not a count"
birth,2019,county_residence_population_code,STRING,,rcnty_pop,,"category, not a count"
birth,2020,county_residence_population_code,STRING,,rcnty_pop,,"category, not a count"
birth,2021,county_residence_population_code,STRING,,rcnty_pop,,"category, not a count"
birth,2022,county_residence_population_code,STRING,,rcnty_pop,,"category, not a count"
birth,2023,county_residence_population_code,STRING,,rcnty_pop,,"category, not a count"
birth,2024,county_residence_population_code,STRING,,rcnty_pop,,"category, not a count"
birth,1968,mother_age_years,INT64,year,dmage,99,
birth,1970,mother_age_years,INT64,year,dmage,99,
birth,1971,mother_age_years,INT64,year,dmage,99,
birth,1972,mother_age_years,INT64,year,dmage,99,
birth,1973,mother_age_years,INT64,year,dmage,99,
birth,1974,mother_age_years,INT64,year,dmage,99,
birth,1975,mother_age_years,INT64,year,dmage,99,
birth,1976,mother_age_years,INT64,year,dmage,99,
birth,1977,mother_age_years,INT64,year,dmage,99,
birth,1978,mother_age_years,INT64,year,dmage,99,
birth,1979,mother_age_years,INT64,year,dmage,99,
birth,1980,mother_age_years,INT64,year,dmage,99,
birth,1981,mother_age_years,INT64,year,dmage,99,
birth,1982,mother_age_years,INT64,year,dmage,99,
birth,1983,mother_age_years,INT64,year,dmage,99,
birth,1984,mother_age_years,INT64,year,dmage,99,
birth,1985,mother_age_years,INT64,year,dmage,99,
birth,1986,mother_age_years,INT64,year,dmage,99,
birth,1987,mother_age_years,INT64,year,dmage,99,
birth,1988,mother_age_years,INT64,year,dmage,99,
birth,1989,mother_age_years,INT64,year,dmage,99,
birth,1990,mother_age_years,INT64,year,dmage,99,
birth,1991,mother_age_years,INT64,year,dmage,99,
birth,1992,mother_age_years,INT64,year,dmage,99,
birth,1993,mother_age_years,INT64,year,dmage,99,
birth,1994,mother_age_years,INT64,year,dmage,99,
birth,1995,mother_age_years,INT64,year,dmage,99,
birth,1996,mother_age_years,INT64,year,dmage,99,
birth,1997,mother_age_years,INT64,year,dmage,99,
birth,1998,mother_age_years,INT64,year,dmage,99,
birth,1999,mother_age_years,INT64,year,dmage,99,
birth,2000,mother_age_years,INT64,year,dmage,99,
birth,2001,mother_age_years,INT64,year,dmage,99,
birth,2002,mother_age_years,INT64,year,dmage,99,
birth,2003,mother_age_years,INT64,year,,99,
birth,2004,mother_age_years,INT64,year,mager,99,
birth,2005,mother_age_years,INT64,year,mager,99,
birth,2006,mother_age_years,INT64,year,mager,99,
birth,2007,mother_age_years,INT64,year,mager,99,
birth,2008,mother_age_years,INT64,year,mager,99,
birth,2009,mother_age_years,INT64,year,mager,99,
birth,2010,mother_age_years,INT64,year,mager,99,
birth,2011,mother_age_years,INT64,year,mager,99,
birth,2012,mother_age_years,INT64,year,mager,99,
birth,2013,mother_age_years,INT64,year,mager,99,
birth,2014,mother_age_years,INT64,year,mager,99,
birth,2015,mother_age_years,INT64,year,mager,99,
birth,2016,mother_age_years,INT64,year,mager,99,
birth,2017,mother_age_years,INT64,year,mager,99,
birth,2018,mother_age_years,INT64,year,mager,99,
birth,2019,mother_age_years,INT64,year,mager,99,
birth,2020,mother_age_years,INT64,year,mager,99,
birth,2021,mother_age_years,INT64,year,mager,99,
birth,2022,mother_age_years,INT64,year,mager,99,
birth,2023,mother_age_years,INT64,year,mager,99,
birth,2024,mother_age_years,INT64,year,mager,99,
birth,1968,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1970,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1971,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1972,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1973,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1974,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1975,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1976,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1977,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1978,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1979,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1980,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1981,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1982,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1983,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1984,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1985,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1986,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1987,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1988,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1989,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1990,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1991,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1992,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1993,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1994,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1995,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1996,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1997,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1998,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,1999,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,2000,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,2001,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,2002,mother_age_recode_9,STRING,,mage8,,recode categories differ pre/post 2003
birth,2003,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2004,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2005,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2006,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2007,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2008,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2009,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2010,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2011,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2012,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2013,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2014,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2015,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2016,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2017,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2018,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2019,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2020,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2021,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2022,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2023,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,2024,mother_age_recode_9,STRING,,mager9,,recode categories differ pre/post 2003
birth,1968,mother_education_years,INT64,year,,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1970,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1971,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1972,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1973,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1974,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1975,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1976,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1977,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1978,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1979,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1980,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1981,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1982,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1983,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1984,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1985,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1986,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1987,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1988,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1989,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1990,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1991,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1992,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1993,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1994,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1995,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1996,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1997,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1998,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,1999,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,2000,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,2001,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,2002,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,2003,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,2004,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,2005,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,2006,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,2007,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,2008,mother_education_years,INT64,year,dmeduc,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,2009,mother_education_years,INT64,year,,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,2010,mother_education_years,INT64,year,,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
birth,2011,mother_education_years,INT64,year,,99|88,1989 certificate revision: YEARS of schooling. 1970-2008 only
